date,trades,value
2006/01/26,367817,5117291315586
2006/01/27,469534,5385478003840
2006/01/31,406454,5042177019097
2006/02/01,469703,5444295207195
2006/02/02,449616,5278881969734
2006/02/03,444564,5193416670873
2006/02/06,378538,4750704676052
2006/02/07,349785,3998563945580
2006/02/08,356997,4269537418997
2006/02/09,348014,4540552645993
2006/02/10,356354,4646458613855
2006/02/13,351461,4000306188003
2006/02/14,286698,3614863646983
2006/02/15,419995,5536309291887
2006/02/16,312832,4158482472520
2006/02/17,283771,3787017851700
2006/02/20,385414,4409582481725
2006/02/21,385044,3730437252445
2006/02/22,363829,4113467798698
2006/02/23,341971,4264365976204
2006/02/24,329356,3894248356290
2006/02/27,302259,3303962368082
2006/02/28,296104,3357406563187
2006/03/02,405524,4572301503686
2006/03/03,339815,4597179919634
2006/03/06,300003,3565259376940
2006/03/07,297278,3948907916970
2006/03/08,316687,4111623656740
2006/03/09,278388,3817859061281
2006/03/10,282769,3274541782797
2006/03/13,317901,3303989827283
2006/03/14,348694,3244099425247
2006/03/15,356087,3408518248805
2006/03/16,314016,3132997227840
2006/03/17,277187,2746946590125
2006/03/20,320750,2611666312130
2006/03/21,289596,2623401859977
2006/03/22,306298,3412416672417
2006/03/23,333040,3395691378340
2006/03/24,368496,3309429548637
2006/03/27,323596,3241471751100
2006/03/28,359739,2943373218475
2006/03/29,388500,2912267187300
2006/03/30,294954,2777961948480
2006/03/31,314759,3780237267071
2006/04/03,347086,3867217469320
2006/04/04,392032,4384994715064
2006/04/05,387920,3940776020751
2006/04/06,425051,4011034429640
2006/04/07,336346,3740606247408
2006/04/10,316159,3227209701550
2006/04/11,314822,4251665449800
2006/04/12,294011,3069591972605
2006/04/13,306707,3917738959886
2006/04/14,339442,4442573895735
2006/04/17,336627,3432300909660
2006/04/18,321896,3841568937495
2006/04/19,409369,5355456817290
2006/04/20,368821,4448483535868
2006/04/21,381810,4870646289568
2006/04/24,291168,4056670499410
2006/04/25,313969,4235087028118
2006/04/26,312333,3898796460647
2006/04/27,363521,4656612450374
2006/04/28,328120,4588169404175
2006/05/02,296677,4840119921244
2006/05/03,301940,4722115270545
2006/05/04,266810,4196351227465
2006/05/08,257203,4233417179714
2006/05/09,275914,3993740777835
2006/05/10,270623,3611911879330
2006/05/11,273369,3879722808825
2006/05/12,260776,3755880361695
2006/05/15,250685,3936333509026
2006/05/16,285855,4439085238175
2006/05/17,270247,3829180805914
2006/05/18,355782,3911212754210
2006/05/19,291358,3482721126772
2006/05/22,244384,3232962264470
2006/05/23,256194,3800533102129
2006/05/24,249758,3783932161893
2006/05/25,213557,3235687667495
2006/05/26,235586,3455548328626
2006/05/29,224009,2657119738495
2006/05/30,219732,3291972492580
2006/06/01,238045,3379350959433
2006/06/02,248486,3320158278678
2006/06/05,207499,2609800692259
2006/06/07,243225,3401199449869
2006/06/08,272299,4102284279395
2006/06/09,230379,3340518322115
2006/06/12,194882,2711756117819
2006/06/13,189712,3224018346369
2006/06/14,210747,3276798836000
2006/06/15,196279,2909096961970
2006/06/16,234036,3570367024643
2006/06/19,166261,2198738685472
2006/06/20,201141,2753937876225
2006/06/21,188199,2317607261555
2006/06/22,227952,3218544709818
2006/06/23,187619,2360778406163
2006/06/26,225966,3374394008691
2006/06/27,196452,2734635702592
2006/06/28,165952,2368688597284
2006/06/29,205096,2956218396059
2006/06/30,226999,3686106646175
2006/07/03,181039,2589571179894
2006/07/04,190721,2491482352505
2006/07/05,192705,2403153840378
2006/07/06,180430,2482213440695
2006/07/07,191851,2552051619490
2006/07/10,215414,2985803672006
2006/07/11,185853,2667765563766
2006/07/12,200706,2959442020490
2006/07/13,186871,2841573903290
2006/07/14,197528,2808581412609
2006/07/18,188801,2452593988628
2006/07/19,178604,2234486134489
2006/07/20,212460,2975429548531
2006/07/21,180752,2024547781894
2006/07/24,155833,2201290371448
2006/07/25,195200,2591015009980
2006/07/26,152765,2027915887170
2006/07/27,208569,2950104132416
2006/07/28,194446,2325582420545
2006/07/31,173375,2642914835797
2006/08/01,186834,2671682627595
2006/08/02,156721,2426187991342
2006/08/03,182403,2961818667771
2006/08/04,189519,2487823125365
2006/08/07,161898,2119337076510
2006/08/08,197973,2478867689008
2006/08/09,195817,2602338282484
2006/08/10,224418,3031000418910
2006/08/11,226689,2626451725915
2006/08/14,176474,2117429530460
2006/08/16,231678,3290640344826
2006/08/17,225534,3554750580059
2006/08/18,192914,3184084398827
2006/08/21,189260,2317373098016
2006/08/22,185508,2492080037730
2006/08/23,208087,2407227585551
2006/08/24,192323,2315430580239
2006/08/25,201747,2581633295756
2006/08/28,189855,2277725864750
2006/08/29,261284,2879601808335
2006/08/30,257237,2800311689258
2006/08/31,279257,3348006317613
2006/09/01,215901,2591018695007
2006/09/04,238692,2585513794545
2006/09/05,235655,2386393770837
2006/09/06,219140,2682640797906
2006/09/07,251102,2475844142663
2006/09/08,260043,2460523812728
2006/09/11,248049,2349497634348
2006/09/12,266773,2496512618115
2006/09/13,249303,2687672794631
2006/09/14,288839,4056573529240
2006/09/15,342889,2879141398770
2006/09/18,305450,3586818832540
2006/09/19,237298,2875095589370
2006/09/20,233742,2939721736150
2006/09/21,237537,3139465513955
2006/09/22,250124,3413738918612
2006/09/25,201956,2664602013075
2006/09/26,241627,2647399296065
2006/09/27,242744,3141482237390
2006/09/28,228240,3096166230952
2006/09/29,248282,2675838681795
2006/10/02,231198,2357216679157
2006/10/04,223065,2940361995915
2006/10/09,400255,4537949845313
2006/10/10,251539,2766970307671
2006/10/11,198428,2609577974235
2006/10/12,256985,2892015480918
2006/10/13,305316,3095741150685
2006/10/16,208576,2849772111495
2006/10/17,308567,2540357954160
2006/10/18,279679,2779203282375
2006/10/19,295221,2868666932004
2006/10/20,269190,3186747279217
2006/10/23,240373,2865835699660
2006/10/24,244727,3018554606398
2006/10/25,231825,2780043983220
2006/10/26,241700,3015084722779
2006/10/27,205034,3029327388216
2006/10/30,159718,2290179766343
2006/10/31,255789,2906935053525
2006/11/01,233251,2910816107295
2006/11/02,218346,2819773565287
2006/11/03,215318,2900249970241
2006/11/06,209560,2564545447045
2006/11/07,213063,2963597245690
2006/11/08,197670,2680360487236
2006/11/09,197535,3177045814931
2006/11/10,168512,2523006248057
2006/11/13,178608,2542144387243
2006/11/14,205371,3026487264275
2006/11/15,236746,3319692862107
2006/11/16,259276,2985556067305
2006/11/17,250382,2633291614519
2006/11/20,232530,2831134064575
2006/11/21,277287,3542782706620
2006/11/22,247167,3029281049091
2006/11/23,237547,3115728926193
2006/11/24,314623,3265382250987
2006/11/27,297935,3001664593642
2006/11/28,252352,3018734145095
2006/11/29,254273,3555665583091
2006/11/30,252191,3260458402622
2006/12/01,231104,2860539743249
2006/12/04,197279,2734386620009
2006/12/05,300827,3847659619873
2006/12/06,237546,2972860720748
2006/12/07,237406,2843976816811
2006/12/08,221668,2922813913194
2006/12/11,213259,2258525688180
2006/12/12,195341,2536232274337
2006/12/13,186913,2537771877679
2006/12/14,250160,4610445197871
2006/12/15,319547,2961185652210
2006/12/18,244628,2778671489828
2006/12/19,215448,2608340368317
2006/12/20,240498,3007920161085
2006/12/21,193026,2626650177820
2006/12/22,218348,2578279798756
2006/12/26,218666,2585669135385
2006/12/27,175940,1809360836820
2006/12/28,160604,1968110472990
2007/01/02,147738,2037041214537
2007/01/03,203207,2611604472961
2007/01/04,241172,2967081204825
2007/01/05,277291,3394971610133
2007/01/08,177591,2555241244959
2007/01/09,216844,2473171096196
2007/01/10,225461,2912102069775
2007/01/11,211751,2689446928133
2007/01/12,213766,3185029447290
2007/01/15,163884,2462800717647
2007/01/16,171336,2188876583141
2007/01/17,205372,2674358040937
2007/01/18,181231,2599655175398
2007/01/19,222672,3008845237594
2007/01/22,190989,2476833163117
2007/01/23,184014,2417229667559
2007/01/24,197926,2704447288000
2007/01/25,157048,2187781796240
2007/01/26,160882,2467215455801
2007/01/29,136329,2253638539421
2007/01/30,161252,2269271398218
2007/01/31,192326,2278383751892
2007/02/01,168200,2860275990715
2007/02/02,219152,4169084266038
2007/02/05,181594,3108424378680
2007/02/06,188881,2954600630371
2007/02/07,193224,2958774054383
2007/02/08,189043,2855871162732
2007/02/09,227566,2741316496597
2007/02/12,209291,2819813100155
2007/02/13,219251,2919644980465
2007/02/14,214653,3580135000374
2007/02/15,216082,3503460982111
2007/02/16,207157,3634847578713
2007/02/20,220471,2529606496325
2007/02/21,258240,3206897019595
2007/02/22,310280,3683842777709
2007/02/23,310566,5268529137544
2007/02/26,261756,3341189358512
2007/02/27,261582,3138989517872
2007/02/28,324108,4443881228513
2007/03/02,243110,3511214471975
2007/03/05,232595,3278013583312
2007/03/06,239219,3009734597285
2007/03/07,254195,3203548882889
2007/03/08,285796,3363209618305
2007/03/09,227388,3111534779306
2007/03/12,245053,2968500148630
2007/03/13,256424,2924575216390
2007/03/14,259289,3030643703079
2007/03/15,254363,2743097503171
2007/03/16,304139,2543200444420
2007/03/19,280843,2846251480150
2007/03/20,364484,3390627696207
2007/03/21,342963,3000184938537
2007/03/22,301021,3635006604262
2007/03/23,278884,2950808575090
2007/03/26,312613,3118567414370
2007/03/27,259867,3118253837316
2007/03/28,297972,3575503087180
2007/03/29,283080,3496141686387
2007/03/30,288432,3313319218527
2007/04/02,303521,3546507324120
2007/04/03,340652,3757241046928
2007/04/04,353988,4640824203850
2007/04/05,328412,3255580747135
2007/04/06,313663,3389507171390
2007/04/09,388207,4186551050391
2007/04/10,359301,4059585296825
2007/04/11,386765,5266418416343
2007/04/12,360181,4615175528066
2007/04/13,426238,4532484802549
2007/04/16,462199,4198011593917
2007/04/17,422556,4524206505654
2007/04/18,352532,4264478618866
2007/04/19,363738,4478336155225
2007/04/20,397530,4404627614836
2007/04/23,386979,4914075875182
2007/04/24,393475,5455456875122
2007/04/25,445538,6627838713955
2007/04/26,391552,5263926342646
2007/04/27,356441,4571708791650
2007/04/30,315970,3965713193618
2007/05/02,274336,3733029175554
2007/05/03,249677,3753858331128
2007/05/04,254508,3935182759488
2007/05/07,434480,5046214983238
2007/05/08,384029,5264052129615
2007/05/09,358531,4351880379249
2007/05/10,408579,5542590227050
2007/05/11,373583,4791159284011
2007/05/14,477817,5108484225386
2007/05/15,480250,4655422238973
2007/05/16,417084,4448253660715
2007/05/17,450568,4737708552379
2007/05/18,454777,4477906051240
2007/05/21,512785,5238884686578
2007/05/22,529315,6465889074252
2007/05/23,447334,5201198515930
2007/05/25,375034,4585695350712
2007/05/28,379269,4554530526210
2007/05/29,495105,5677843000207
2007/05/30,488636,6690894191867
2007/05/31,497058,8014584406945
2007/06/01,615433,9309098045126
2007/06/04,465229,7880713200756
2007/06/05,488031,6974805030350
2007/06/07,496218,7266534328618
2007/06/08,503237,7885837765217
2007/06/11,475878,6993162782787
2007/06/12,431747,6356730462562
2007/06/13,715327,7280100185010
2007/06/14,580495,8619540496954
2007/06/15,539961,7955635132718
2007/06/18,613244,8458977258332
2007/06/19,650869,8672443413395
2007/06/20,685989,9598454635138
2007/06/21,579501,8649138859031
2007/06/22,531617,7940805440100
2007/06/25,394468,5799919747088
2007/06/26,401034,5320364180588
2007/06/27,306932,5255231567037
2007/06/28,282804,4728265495844
2007/06/29,281675,5390270307041
2007/07/02,302331,4649067431809
2007/07/03,401957,6992391089388
2007/07/04,417011,7481390284301
2007/07/05,534044,8360108888006
2007/07/06,414382,7222092906229
2007/07/09,430588,7122457256254
2007/07/10,406270,6499679708559
2007/07/11,473883,6425137740942
2007/07/12,445537,7069439458613
2007/07/13,507569,9444156111125
2007/07/16,519502,7897543070870
2007/07/18,634998,8563814950868
2007/07/19,586289,7064338657310
2007/07/20,638754,8173141531943
2007/07/23,538578,8115959391925
2007/07/24,589377,8341427928715
2007/07/25,588350,8733848803025
2007/07/26,617007,9324396890919
2007/07/27,517224,9264955033550
2007/07/30,386209,6709263747800
2007/07/31,373768,6763413085263
2007/08/01,389622,8152282158470
2007/08/02,371814,6901889885228
2007/08/03,350261,5883600249593
2007/08/06,325170,5105465265296
2007/08/07,315654,5157645316315
2007/08/08,381958,6382810272043
2007/08/09,413873,6870339943745
2007/08/10,388049,7147241401939
2007/08/13,330052,5038303450235
2007/08/14,405732,5747447465393
2007/08/16,508224,8453546929469
2007/08/17,493204,7384078910230
2007/08/20,366720,6100631416081
2007/08/21,458897,5616686051633
2007/08/22,402644,5138705599072
2007/08/23,394699,5998596229553
2007/08/24,376031,4943014665471
2007/08/27,366028,5081557081631
2007/08/28,414125,5809555357020
2007/08/29,385910,7088009967871
2007/08/30,423271,5933555703105
2007/08/31,360373,6233831243224
2007/09/03,385653,4996488244344
2007/09/04,425710,5555059694740
2007/09/05,382864,5721469063020
2007/09/06,447294,5393110489615
2007/09/07,392540,5389720907260
2007/09/10,360190,4845629008211
2007/09/11,420500,4876981989477
2007/09/12,433936,5062684286527
2007/09/13,338424,5821321876072
2007/09/14,373100,5520770364138
2007/09/17,315811,4392704418500
2007/09/18,403834,4954222216493
2007/09/19,480112,7314068331261
2007/09/20,441854,6528880603405
2007/09/21,440059,6278584503163
2007/09/27,394523,7229450743970
2007/09/28,541690,6499426592266
2007/10/01,436096,5634609446550
2007/10/02,473922,8245321741777
2007/10/04,462563,8422175146298
2007/10/05,380390,6684695982894
2007/10/08,504195,7927065923695
2007/10/09,471522,7502359119268
2007/10/10,368707,7359373763300
2007/10/11,519170,10559757274802
2007/10/12,456901,9210526140810
2007/10/15,383873,7581267079875
2007/10/16,548706,10559118922987
2007/10/17,507309,9224439014687
2007/10/18,426884,8825587636378
2007/10/19,390278,7486607737806
2007/10/22,354483,7092172956127
2007/10/23,371171,7292644194792
2007/10/24,481127,9259530902888
2007/10/25,453612,8222139424644
2007/10/26,438858,9288448612132
2007/10/29,481228,9173176412164
2007/10/30,402154,7829128908273
2007/10/31,365438,7821071148961
2007/11/01,401962,8935809570484
2007/11/02,388387,8907541463497
2007/11/05,300209,7328975810156
2007/11/06,312248,7473607518208
2007/11/07,339566,8723993880979
2007/11/08,330635,8614072457722
2007/11/09,366607,8905292855518
2007/11/12,312693,7030307075854
2007/11/13,394895,7429444276568
2007/11/14,362093,7934954852551
2007/11/15,367679,7999286299125
2007/11/16,304256,6435347079595
2007/11/19,292323,5175288632339
2007/11/20,331755,6268519733300
2007/11/21,307454,6427690501272
2007/11/22,306221,6055858322951
2007/11/23,326672,7650113610461
2007/11/26,290918,6342464065588
2007/11/27,338311,7466148828215
2007/11/28,324836,6069295166568
2007/11/29,347703,6486132779286
2007/11/30,339307,6735346837118
2007/12/03,291553,4871952702469
2007/12/04,288561,5133442022796
2007/12/05,310280,5361084713042
2007/12/06,339167,6975440211999
2007/12/07,361150,6203904085811
2007/12/10,284758,5462690676029
2007/12/11,264530,4875312339024
2007/12/12,314547,5669073579480
2007/12/13,328586,7124383681688
2007/12/14,301462,5323501421160
2007/12/17,282471,4814299304227
2007/12/18,277036,5319219273097
2007/12/20,401817,5893807544534
2007/12/21,362582,5644607069250
2007/12/24,317065,5192199789555
2007/12/26,260976,3901140126720
2007/12/27,235851,3868743155300
2007/12/28,229424,3682481315450
2008/01/02,247085,4536509020354
2008/01/03,253668,4534043335302
2008/01/04,299084,5651996984858
2008/01/07,268129,5303419231388
2008/01/08,296573,5356821646904
2008/01/09,277671,5323530674006
2008/01/10,315477,5435824585163
2008/01/11,280814,5183152960220
2008/01/14,249323,4592832347465
2008/01/15,295548,5665290140598
2008/01/16,295613,5614034900628
2008/01/17,296032,6129198984922
2008/01/18,287708,6028941355274
2008/01/21,286056,5698907867067
2008/01/22,316867,6950698307102
2008/01/23,272141,5862541074780
2008/01/24,270632,5395267132142
2008/01/25,272610,5563911259027
2008/01/28,259312,4547423649940
2008/01/29,275313,5216165808495
2008/01/30,380515,6363488051431
2008/01/31,334127,6187301001183
2008/02/01,308087,5139660589893
2008/02/04,333083,6129600972671
2008/02/05,253903,4127329026320
2008/02/11,234302,4218250825879
2008/02/12,291250,4203480701306
2008/02/13,318951,4249391455459
2008/02/14,503946,6002492181486
2008/02/15,485515,5318657774925
2008/02/18,374013,4430314827220
2008/02/19,362834,4738934086894
2008/02/20,321609,4964971570260
2008/02/21,241929,4453871376105
2008/02/22,281412,3852820773065
2008/02/25,299191,4104318011771
2008/02/26,283720,4638113610609
2008/02/27,306566,5031965854415
2008/02/28,257437,4459475463684
2008/02/29,315818,4331078882755
2008/03/03,237089,4210736558015
2008/03/04,278567,3845661417906
2008/03/05,263574,4087172578149
2008/03/06,359685,5151447939567
2008/03/07,304211,4430484365384
2008/03/10,318105,4427381423573
2008/03/11,279827,4753172800540
2008/03/12,325278,5210320087451
2008/03/13,309590,6403081009475
2008/03/14,297667,5436128472333
2008/03/17,298745,5420380037137
2008/03/18,243063,4705742714370
2008/03/19,280387,5227298394668
2008/03/20,243414,4385164145011
2008/03/21,283934,4496026918190
2008/03/24,258053,3882817268050
2008/03/25,319949,5571590025725
2008/03/26,280421,4864354763821
2008/03/27,257893,4411853854234
2008/03/28,350467,5544013620280
2008/03/31,291721,4728877856870
2008/04/01,320397,5813611631356
2008/04/02,326486,7298294500323
2008/04/03,253831,5981318145361
2008/04/04,256796,5450598905908
2008/04/07,275341,5540921390002
2008/04/08,267226,4837868486898
2008/04/10,214922,5276087637807
2008/04/11,272362,5773947267867
2008/04/14,223464,4877784122842
2008/04/15,238471,4876692638045
2008/04/16,286331,5220644542424
2008/04/17,265021,5564280189480
2008/04/18,237574,5537014434842
2008/04/21,299016,5752646905160
2008/04/22,346695,6221896422215
2008/04/23,340431,6642905322783
2008/04/24,497246,6453370499325
2008/04/25,328040,6563577517241
2008/04/28,371631,6361911773174
2008/04/29,272357,5073606270524
2008/04/30,244969,5273226635115
2008/05/02,267832,6050030537325
2008/05/06,303686,5948015171614
2008/05/07,384071,6699853984404
2008/05/08,319209,6151300016175
2008/05/09,280073,5886208077503
2008/05/13,265300,5767478669649
2008/05/14,297692,5828236454333
2008/05/15,414795,7361244510555
2008/05/16,301669,6922363551320
2008/05/19,355995,7004371425135
2008/05/20,336306,6290037575490
2008/05/21,315979,6291082716885
2008/05/22,357259,5682711729663
2008/05/23,299062,4761917238235
2008/05/26,281848,5344160699049
2008/05/27,260268,4700273698143
2008/05/28,299607,5248712985249
2008/05/29,298969,5182247793787
2008/05/30,287614,6235361120098
2008/06/02,234490,4523619038098
2008/06/03,258920,4860514079566
2008/06/04,235894,4254571734718
2008/06/05,274963,4966611149919
2008/06/09,249280,4984031715865
2008/06/10,322795,5387113613436
2008/06/11,282784,5028261478959
2008/06/12,379807,6840657182675
2008/06/13,402038,5522860687991
2008/06/16,375411,4698238050721
2008/06/17,334937,4892638245682
2008/06/18,343036,4364611228538
2008/06/19,401514,4728263967546
2008/06/20,331018,4305860218187
2008/06/23,303197,3768630493909
2008/06/24,364190,3991617618162
2008/06/25,345354,4210481200446
2008/06/26,328759,3978597487488
2008/06/27,285310,4113654762407
2008/06/30,261908,3895067692668
2008/07/01,278015,4318384667013
2008/07/02,335993,5328048624057
2008/07/03,352001,5808379781477
2008/07/04,246967,4117222639730
2008/07/07,250026,4208846799648
2008/07/08,332006,5349507120416
2008/07/09,328759,5263335450039
2008/07/10,354189,6280549432139
2008/07/11,326548,5117490895357
2008/07/14,257133,3834949012855
2008/07/15,297854,4684395316823
2008/07/16,296909,4991654803701
2008/07/17,319702,4589686347530
2008/07/18,304142,4128174663512
2008/07/21,296053,5139684123487
2008/07/22,252499,3453752525064
2008/07/23,351644,5508271163094
2008/07/24,347691,5926642646192
2008/07/25,266623,4371262880414
2008/07/28,252277,3987681626719
2008/07/29,261582,4183630343516
2008/07/30,265697,4752420305706
2008/07/31,233013,4212756638467
2008/08/01,231176,3325914975421
2008/08/04,246520,4214140204955
2008/08/05,244785,5226107613721
2008/08/06,276646,4666220434755
2008/08/07,219017,4045087091131
2008/08/08,221286,3784312144064
2008/08/11,254544,4356404470290
2008/08/12,251631,4331102865336
2008/08/13,231583,3360028156663
2008/08/14,247613,3722498423845
2008/08/18,260761,3451217067540
2008/08/19,261100,3396235708274
2008/08/20,243670,3709528044740
2008/08/21,259520,3847210192700
2008/08/22,226289,3728778974019
2008/08/25,198258,2910298188837
2008/08/26,213143,3213613957559
2008/08/27,241558,3858482279277
2008/08/28,216132,3312919869481
2008/08/29,242100,4211237694862
2008/09/01,316592,5106949241867
2008/09/02,373370,5532256328606
2008/09/03,367103,5216023469010
2008/09/04,372856,4833338414073
2008/09/05,298481,4260937705101
2008/09/08,399130,6313141172078
2008/09/09,443711,4771899146603
2008/09/10,421192,5556283926035
2008/09/11,362999,6218478883031
2008/09/12,311745,4858826362877
2008/09/16,392767,6479889620781
2008/09/17,398283,5957720823333
2008/09/18,413388,5847238055445
2008/09/19,468688,7957748994242
2008/09/22,354332,6229579776736
2008/09/23,470349,5194236987095
2008/09/24,498528,5850678766867
2008/09/25,419072,4864240726796
2008/09/26,405920,4552645794214
2008/09/29,365882,5387459930731
2008/09/30,412809,5688304470856
2008/10/01,314216,4179223523530
2008/10/02,317945,4317459303515
2008/10/06,312408,4955438771652
2008/10/07,349569,4760384639004
2008/10/08,431464,5094486325332
2008/10/09,451806,5633516618040
2008/10/10,461327,6401421259739
2008/10/13,384723,5584517417581
2008/10/14,460906,7010091099634
2008/10/15,347683,4925895353497
2008/10/16,409090,6167399276289
2008/10/17,420174,6546068056321
2008/10/20,373014,5674673375236
2008/10/21,389189,4763302701265
2008/10/22,374865,5250109787045
2008/10/23,401511,5361377706853
2008/10/24,443157,5459813851436
2008/10/27,540707,5871935500279
2008/10/28,649428,6296118991758
2008/10/29,763398,8290018019138
2008/10/30,621627,7404484242302
2008/10/31,864749,9147276769855
2008/11/03,568246,7181993618677
2008/11/04,603572,6798275336601
2008/11/05,790190,7965854261085
2008/11/06,657625,5363600768802
2008/11/07,846308,6929645288304
2008/11/10,717483,7372464496921
2008/11/11,600725,5831799862136
2008/11/12,605657,5051820811967
2008/11/13,566758,5351351697715
2008/11/14,440485,5068481326198
2008/11/17,413383,4846330664305
2008/11/18,377419,4134786454282
2008/11/19,404606,4218377679590
2008/11/20,424069,3956358364530
2008/11/21,602106,5092689164238
2008/11/24,464190,4778958809705
2008/11/25,486153,5425508269619
2008/11/26,515466,5155321567770
2008/11/27,563629,5976241430566
2008/11/28,555246,5186234134447
2008/12/01,627338,4672823753460
2008/12/02,421112,4093919627248
2008/12/03,478714,5310409985924
2008/12/04,402237,4449876955799
2008/12/05,401605,3668500879041
2008/12/08,541792,6520366148950
2008/12/09,486456,6063057644435
2008/12/10,562091,7535486275423
2008/12/11,576699,8145575749147
2008/12/12,622304,6749653376041
2008/12/15,485361,5850072540744
2008/12/16,626697,6818527182968
2008/12/17,647792,6577860255083
2008/12/18,557762,5904836363385
2008/12/19,685025,5401355011900
2008/12/22,450639,5341408661656
2008/12/23,436408,4108318055362
2008/12/24,407844,3508787545355
2008/12/26,345548,3078267414086
2008/12/29,312516,2615494872220
2008/12/30,357926,3269662330820
2009/01/02,340781,4043267677630
2009/01/05,414759,5288645206475
2009/01/06,444194,5608839499720
2009/01/07,568555,7650756906906
2009/01/08,472344,5826334742365
2009/01/09,443544,5328416603270
2009/01/12,352671,3896401211050
2009/01/13,381507,4102261304330
2009/01/14,358877,3963837007452
2009/01/15,366484,4568785176117
2009/01/16,335687,4084345644318
2009/01/19,370319,4507860813221
2009/01/20,319532,3804185348480
2009/01/21,334555,4144996976561
2009/01/22,346827,4281503963400
2009/01/23,268188,3558498653213
2009/01/28,345266,4604520088627
2009/01/29,384745,4871008924722
2009/01/30,377035,3974971830159
2009/02/02,374571,4478153243799
2009/02/03,347702,4408618103940
2009/02/04,450221,5760535892381
2009/02/05,463562,5337966376450
2009/02/06,570791,5772617907902
2009/02/09,475949,4954661122470
2009/02/10,468812,4152908339699
2009/02/11,469845,4308985515921
2009/02/12,488111,4855673912488
2009/02/13,574846,4228207538106
2009/02/16,509491,4165139806970
2009/02/17,546440,4734824826065
2009/02/18,598230,4681168541360
2009/02/19,641510,4667948519307
2009/02/20,587441,4146131408137
2009/02/23,396061,3870962160854
2009/02/24,576296,3891796705715
2009/02/25,735367,4146944911370
2009/02/26,575092,4141636259413
2009/02/27,498308,3595998550268
2009/03/02,413948,3359586070329
2009/03/03,543381,3647543274714
2009/03/04,490793,4215485457890
2009/03/05,509907,4497847372393
2009/03/06,465730,3507220446665
2009/03/09,457910,3449749284945
2009/03/10,614109,4886460316585
2009/03/11,574391,5655537474305
2009/03/12,536880,7180128762264
2009/03/13,506177,5465240463570
2009/03/16,436008,4429944410000
2009/03/17,726952,5807735987096
2009/03/18,520429,5049229224353
2009/03/19,532575,5122645308175
2009/03/20,374670,4228854577584
2009/03/23,461575,4749377009574
2009/03/24,512523,5895005092469
2009/03/25,495050,5114727660614
2009/03/26,588056,5897684396387
2009/03/27,702348,7025605483930
2009/03/30,527829,4901678651115
2009/03/31,503563,5211783606496
2009/04/01,586123,6460702298515
2009/04/02,732210,7980881253397
2009/04/03,618670,7761773076760
2009/04/06,726430,7850148840897
2009/04/07,686776,6607436521465
2009/04/08,751439,6719458763190
2009/04/09,933678,9150021986263
2009/04/10,920396,9064786109765
2009/04/13,815421,8236609137130
2009/04/14,933384,8325877453525
2009/04/15,815701,8221371250399
2009/04/16,746708,8912085595576
2009/04/17,794015,8205060456134
2009/04/20,566858,5944083990770
2009/04/21,639590,6520602653698
2009/04/22,730162,8595045538250
2009/04/23,747016,8867659869491
2009/04/24,683433,8143319668930
2009/04/27,547298,6993373248160
2009/04/28,759036,7666212101068
2009/04/29,599342,5664584924611
2009/04/30,811763,8582747114135
2009/05/04,749111,9028020189660
2009/05/06,738945,9876754973992
2009/05/07,770554,9553835023025
2009/05/08,732205,8199849712340
2009/05/11,681599,7002840385894
2009/05/12,770682,6639587360274
2009/05/13,713985,7052485159710
2009/05/14,700942,7580623528900
2009/05/15,702846,6841540427303
2009/05/18,552497,6063755681109
2009/05/19,767835,7668651660012
2009/05/20,698912,6738849546625
2009/05/21,867643,7893553788670
2009/05/22,676836,7863532581250
2009/05/25,825371,8630338810840
2009/05/26,684648,8215082164031
2009/05/27,786694,8209177781381
2009/05/28,657878,7347898916663
2009/05/29,549745,7057542258563
2009/06/01,558960,6350364436605
2009/06/02,705294,8291984476925
2009/06/03,731509,7355228907937
2009/06/04,583311,6956173012930
2009/06/05,511501,5974011683802
2009/06/08,516708,5442691173710
2009/06/09,485670,5916610296538
2009/06/10,501867,6067326901798
2009/06/11,490783,7040361452022
2009/06/12,508570,5358263320313
2009/06/15,434553,4985137331228
2009/06/16,473881,4608363230145
2009/06/17,456091,4639365890619
2009/06/18,502154,4539042825591
2009/06/19,471006,4333949516889
2009/06/22,410177,4314990474642
2009/06/23,509170,5025013760948
2009/06/24,436479,4581788063327
2009/06/25,449173,5231753653320
2009/06/26,425874,4823897835070
2009/06/29,426317,4040765019915
2009/06/30,473132,4815561731004
2009/07/01,505528,5214688865632
2009/07/02,464119,4756159428298
2009/07/03,398642,4131633159510
2009/07/06,384595,4578325271367
2009/07/07,456757,5047763744560
2009/07/08,435416,5082494846624
2009/07/09,437278,5712932777140
2009/07/10,456473,4729725397702
2009/07/13,446682,5016392178935
2009/07/14,426814,5021897605024
2009/07/15,398394,5279847824496
2009/07/16,423962,5538955647937
2009/07/17,403676,4528026284918
2009/07/20,505042,6270004690000
2009/07/21,514660,6722693203682
2009/07/22,506893,6074653625890
2009/07/23,642853,6694779406741
2009/07/24,533011,6451428629386
2009/07/27,504075,6896269470606
2009/07/28,431427,5593914664913
2009/07/29,486409,6196530609330
2009/07/30,431268,5567755687200
2009/07/31,466525,7345684524811
2009/08/03,490193,6909524639662
2009/08/04,589855,8236678426473
2009/08/05,494912,6058886096462
2009/08/06,492249,6133405057950
